Transaction ID,Applicant ID,Transaction Date,Merchant,Category,Amount (INR)
TXN01625,AP0894,2023-05-09,MakeMyTrip,Travel,12741.79
TXN01626,AP0175,2024-12-14,Ola,Shopping,35487.98
TXN01627,AP0098,2023-01-21,Myntra,Travel,29108.04
TXN01628,AP0365,2023-03-01,MakeMyTrip,Travel,13099.8
TXN01629,AP0707,2024-08-20,MakeMyTrip,Entertainment,12604.1
TXN01630,AP0760,2024-12-17,Zomato,Travel,46138.34
TXN01631,AP0161,2023-08-12,Amazon,Dining,19782.65
TXN01632,AP0344,2023-10-07,Big Bazaar,Utilities,26563.63
TXN01633,AP0019,2024-10-31,Amazon,Groceries,48528.63
TXN01634,AP0315,2024-01-26,MakeMyTrip,Groceries,27854.16
TXN01635,AP0216,2024-10-15,Swiggy,Shopping,21360.72
TXN01636,AP0404,2024-12-27,Myntra,Groceries,34846.17
TXN01637,AP0273,2023-08-13,Big Bazaar,Shopping,30849.09
TXN01638,AP0540,2024-04-04,Big Bazaar,Dining,14104.89
TXN01639,AP0504,2023-05-29,Big Bazaar,Groceries,31362.17
TXN01640,AP0039,2024-09-30,Uber,Entertainment,49152.49
TXN01641,AP0592,2024-03-19,Swiggy,Travel,46693.85
TXN01642,AP0555,2023-04-07,IRCTC,Shopping,6728.66
TXN01643,AP0935,2023-01-15,IRCTC,Groceries,19903.21
TXN01644,AP0936,2023-08-31,Swiggy,Utilities,16085.05
TXN01645,AP0799,2025-03-16,Amazon,Utilities,19244.75
TXN01646,AP0099,2023-04-01,MakeMyTrip,Groceries,9110.38
TXN01647,AP0563,2024-04-06,MakeMyTrip,Dining,37372.49
TXN01648,AP0937,2023-10-16,Flipkart,Groceries,23289.3
TXN01649,AP0725,2024-10-22,Swiggy,Shopping,36637.27
TXN01650,AP0838,2024-01-27,Zomato,Utilities,18074.87
TXN01651,AP0986,2024-10-13,Zomato,Shopping,32337.86
TXN01652,AP0498,2023-01-03,Uber,Utilities,13816.62
TXN01653,AP0204,2024-05-14,Myntra,Dining,33304.94
TXN01654,AP0621,2024-09-26,IRCTC,Groceries,9935.48
TXN01655,AP0732,2023-12-03,Flipkart,Groceries,33305.07
TXN01656,AP0286,2023-05-21,Big Bazaar,Dining,13285.44
TXN01657,AP0784,2023-06-14,Swiggy,Entertainment,7474.32
TXN01658,AP0585,2023-10-17,Big Bazaar,Shopping,21504.12
TXN01659,AP0770,2024-03-14,Ola,Dining,20113.14
TXN01660,AP0048,2023-11-21,IRCTC,Entertainment,197.16
TXN01661,AP0598,2024-10-12,IRCTC,Entertainment,15368.2
TXN01662,AP0984,2023-10-24,Amazon,Utilities,23172.92
TXN01663,AP0589,2024-11-01,Amazon,Shopping,6635.38
TXN01664,AP0275,2023-04-30,IRCTC,Dining,19053.48
TXN01665,AP0412,2023-01-12,Zomato,Travel,28456.67
TXN01666,AP0250,2023-11-10,IRCTC,Utilities,38862.67
TXN01667,AP0204,2024-08-11,Big Bazaar,Shopping,1753.49
TXN01668,AP0108,2025-02-13,Zomato,Entertainment,13789.21
TXN01669,AP0932,2023-09-25,IRCTC,Entertainment,14194.06
TXN01670,AP0544,2023-06-30,Myntra,Dining,21782.13
TXN01671,AP0456,2023-12-14,Amazon,Entertainment,9813.68
TXN01672,AP0477,2023-08-26,IRCTC,Utilities,18543.21
TXN01673,AP0560,2024-12-22,Zomato,Travel,10021.95
TXN01674,AP0653,2023-03-25,IRCTC,Groceries,25715.58
TXN01675,AP0079,2024-07-27,Myntra,Travel,34818.74
TXN01676,AP0197,2024-11-30,Ola,Groceries,37591.15
TXN01677,AP0442,2023-08-16,Ola,Shopping,28082.02
TXN01678,AP0994,2023-10-16,Swiggy,Travel,41100.39
TXN01679,AP0216,2023-10-18,IRCTC,Utilities,22353.25
TXN01680,AP0099,2023-08-11,Amazon,Dining,1445.3
TXN01681,AP0610,2024-04-26,Zomato,Utilities,12444.97
TXN01682,AP0877,2024-04-02,Ola,Travel,18969.27
TXN01683,AP0121,2023-12-11,Uber,Entertainment,13934.26
TXN01684,AP0315,2023-11-12,Amazon,Groceries,39119.63
TXN01685,AP0237,2023-02-28,Big Bazaar,Entertainment,25010.55
TXN01686,AP0697,2025-01-18,Ola,Groceries,43436.49
TXN01687,AP0973,2023-04-14,MakeMyTrip,Entertainment,47423.44
TXN01688,AP0844,2023-10-29,Amazon,Dining,9995.8
TXN01689,AP0036,2025-03-10,Myntra,Groceries,30739.24
TXN01690,AP0989,2024-11-10,Zomato,Utilities,20138.69
TXN01691,AP0179,2023-04-20,Big Bazaar,Shopping,34452.57
TXN01692,AP0657,2023-01-02,Ola,Groceries,37196.96
TXN01693,AP0668,2025-01-25,Myntra,Entertainment,1093.9
TXN01694,AP0891,2023-07-16,Myntra,Utilities,258.17
TXN01695,AP0596,2024-12-13,Ola,Shopping,13129.32
TXN01696,AP0811,2024-02-12,Ola,Travel,38717.22
TXN01697,AP0516,2023-07-15,Flipkart,Shopping,25652.75
TXN01698,AP0543,2024-01-19,Myntra,Utilities,11046.37
TXN01699,AP0172,2024-12-19,Ola,Dining,28257.98
TXN01700,AP0696,2025-01-02,Ola,Dining,17021.22
TXN01701,AP0456,2023-12-29,Ola,Utilities,28407.27
TXN01702,AP0456,2023-03-30,Uber,Travel,37486.94
TXN01703,AP0481,2023-10-01,Amazon,Shopping,40160.08
TXN01704,AP0826,2024-03-24,Big Bazaar,Dining,16625.65
TXN01705,AP0514,2025-03-09,Ola,Utilities,15581.57
TXN01706,AP0821,2024-01-27,MakeMyTrip,Utilities,5181.02
TXN01707,AP0101,2024-09-20,Uber,Groceries,15233.53
TXN01708,AP0329,2024-03-30,Zomato,Shopping,27973.98
TXN01709,AP0158,2024-09-29,Swiggy,Shopping,26305.15
TXN01710,AP0924,2023-02-12,Amazon,Shopping,12537.66
TXN01711,AP0768,2025-02-27,Ola,Groceries,19388.08
TXN01712,AP0435,2024-12-02,Myntra,Entertainment,38825.35
TXN01713,AP0793,2024-07-03,MakeMyTrip,Groceries,9034.08
TXN01714,AP0032,2023-04-08,Uber,Entertainment,38901.9
TXN01715,AP0178,2024-06-16,Ola,Utilities,6779.42
TXN01716,AP0362,2024-06-24,Uber,Dining,40790.37
TXN01717,AP0822,2023-06-25,IRCTC,Dining,39086.12
TXN01718,AP0497,2024-07-19,Flipkart,Dining,36358.03
TXN01719,AP0711,2023-11-28,Uber,Utilities,18907.4
TXN01720,AP0319,2023-12-17,Big Bazaar,Entertainment,220.5
TXN01721,AP0348,2023-03-28,Flipkart,Groceries,3845.68
TXN01722,AP0521,2025-03-29,Uber,Groceries,27817.63
TXN01723,AP0853,2023-10-28,Uber,Entertainment,18577.55
TXN01724,AP0799,2024-04-05,Myntra,Travel,30447.15
TXN01725,AP0216,2023-09-26,Flipkart,Groceries,48432.82
TXN01726,AP0536,2024-12-22,MakeMyTrip,Entertainment,44673.49
TXN01727,AP0671,2024-06-18,Myntra,Entertainment,40628.35
TXN01728,AP0998,2023-12-15,MakeMyTrip,Groceries,9660.51
TXN01729,AP0034,2023-07-09,Amazon,Dining,28334.86
TXN01730,AP0890,2024-02-12,Flipkart,Utilities,2168.78
TXN01731,AP0106,2024-05-17,Amazon,Groceries,14141.58
TXN01732,AP0111,2023-07-10,Flipkart,Shopping,22617.15
TXN01733,AP0767,2024-08-10,Ola,Dining,28439.82
TXN01734,AP0520,2023-05-19,Zomato,Travel,20940.76
TXN01735,AP0607,2025-01-26,MakeMyTrip,Travel,44047.89
TXN01736,AP0785,2025-03-21,Flipkart,Utilities,23806.03
TXN01737,AP0313,2023-04-09,IRCTC,Entertainment,25562.0
TXN01738,AP0170,2024-03-13,Amazon,Entertainment,13050.52
TXN01739,AP0381,2023-08-03,Big Bazaar,Travel,42985.33
TXN01740,AP0471,2024-07-07,Swiggy,Entertainment,14131.62
TXN01741,AP0409,2024-10-12,MakeMyTrip,Entertainment,30097.41
TXN01742,AP0175,2024-04-15,Ola,Groceries,15753.68
TXN01743,AP0779,2023-04-23,IRCTC,Dining,44296.14
TXN01744,AP0884,2023-04-21,Uber,Utilities,15057.39
TXN01745,AP0801,2024-03-07,IRCTC,Dining,12889.88
TXN01746,AP0288,2023-03-31,IRCTC,Groceries,3013.58
TXN01747,AP0195,2023-03-30,MakeMyTrip,Dining,25256.69
TXN01748,AP0787,2023-11-26,Amazon,Utilities,16313.31
TXN01749,AP0570,2025-03-12,Big Bazaar,Dining,40679.65
TXN01750,AP0779,2024-04-27,Amazon,Utilities,34099.71
TXN01751,AP0154,2023-01-18,Swiggy,Travel,21492.11
TXN01752,AP0456,2024-12-06,MakeMyTrip,Shopping,17134.57
TXN01753,AP0534,2023-04-26,MakeMyTrip,Dining,8054.98
TXN01754,AP0505,2023-12-12,Zomato,Dining,15563.94
TXN01755,AP0048,2023-03-16,MakeMyTrip,Shopping,38085.67
TXN01756,AP0494,2024-01-10,Swiggy,Shopping,23699.21
TXN01757,AP0137,2023-06-13,Swiggy,Travel,33716.0
TXN01758,AP0973,2025-03-25,Big Bazaar,Entertainment,22464.86
TXN01759,AP0911,2024-11-24,Zomato,Utilities,8186.51
TXN01760,AP0107,2023-09-20,Myntra,Travel,8928.5
TXN01761,AP0352,2023-12-20,MakeMyTrip,Utilities,12373.91
TXN01762,AP0938,2023-04-27,Zomato,Utilities,13381.9
TXN01763,AP0562,2023-04-25,Amazon,Groceries,707.09
TXN01764,AP0157,2023-02-08,MakeMyTrip,Entertainment,29260.92
TXN01765,AP0842,2025-02-16,Zomato,Dining,20789.64
TXN01766,AP0228,2023-03-03,Zomato,Groceries,38926.9
TXN01767,AP0762,2023-02-10,IRCTC,Shopping,9965.3
TXN01768,AP0531,2023-07-21,Uber,Travel,26455.24
TXN01769,AP0110,2023-08-13,Ola,Entertainment,32833.74
TXN01770,AP0818,2024-11-09,Amazon,Shopping,39073.63
TXN01771,AP0178,2023-05-21,Zomato,Utilities,36151.47
TXN01772,AP0836,2024-04-07,Zomato,Utilities,26339.67
TXN01773,AP0135,2025-03-02,Big Bazaar,Groceries,14190.91
TXN01774,AP0547,2024-04-17,Zomato,Entertainment,5742.49
TXN01775,AP0881,2024-12-19,Uber,Shopping,6579.88
TXN01776,AP0159,2024-05-15,MakeMyTrip,Travel,30241.39
TXN01777,AP0562,2023-10-16,Swiggy,Entertainment,37760.35
TXN01778,AP0950,2025-02-28,Amazon,Travel,4172.6
TXN01779,AP0197,2024-04-30,Amazon,Utilities,11234.89
TXN01780,AP0720,2024-09-24,MakeMyTrip,Travel,28078.3
TXN01781,AP0826,2023-12-30,Amazon,Utilities,32354.81
TXN01782,AP0085,2025-03-24,MakeMyTrip,Entertainment,4883.4
TXN01783,AP0087,2023-08-22,Zomato,Utilities,11070.54
TXN01784,AP0595,2025-02-09,Big Bazaar,Dining,23653.34
TXN01785,AP0133,2023-08-13,Flipkart,Travel,38013.05
TXN01786,AP0759,2024-11-22,MakeMyTrip,Utilities,22072.2
TXN01787,AP0264,2023-05-10,Zomato,Travel,39860.74
TXN01788,AP0258,2025-04-01,Swiggy,Groceries,15310.42
TXN01789,AP0663,2023-10-30,Flipkart,Travel,11873.35
TXN01790,AP0939,2023-06-21,Swiggy,Groceries,42055.62
TXN01791,AP0252,2023-08-06,Uber,Utilities,5189.05
TXN01792,AP0973,2023-09-25,Big Bazaar,Utilities,15984.61
TXN01793,AP0701,2024-09-22,Uber,Shopping,4854.35
TXN01794,AP0568,2023-01-18,Ola,Entertainment,47348.7
TXN01795,AP0878,2023-09-18,Flipkart,Utilities,5417.14
TXN01796,AP0740,2023-12-27,Amazon,Shopping,20841.43
TXN01797,AP0855,2024-09-09,Flipkart,Travel,174.94
TXN01798,AP0256,2024-08-30,MakeMyTrip,Shopping,32518.72
TXN01799,AP0019,2023-07-12,Myntra,Shopping,12653.01
TXN01800,AP0602,2023-01-23,Uber,Dining,38320.84
TXN01801,AP0755,2024-08-25,Zomato,Groceries,17728.88
TXN01802,AP0113,2024-07-21,Uber,Travel,14527.26
TXN01803,AP0724,2024-08-02,Swiggy,Utilities,41980.55
TXN01804,AP0653,2023-11-01,Uber,Entertainment,30101.65
TXN01805,AP0403,2024-05-20,Myntra,Entertainment,33663.93
TXN01806,AP0349,2023-03-30,Uber,Utilities,39077.73
TXN01807,AP0164,2023-10-30,MakeMyTrip,Dining,175.81
TXN01808,AP0540,2024-04-10,Myntra,Travel,44416.1
TXN01809,AP0547,2023-07-31,Uber,Groceries,42485.33
TXN01810,AP0371,2023-08-07,Ola,Entertainment,44894.46
TXN01811,AP0178,2023-01-20,Uber,Groceries,44304.43
TXN01812,AP0163,2023-02-10,Big Bazaar,Travel,21848.99
TXN01813,AP0157,2024-04-15,IRCTC,Utilities,14027.84
TXN01814,AP0259,2024-05-12,MakeMyTrip,Shopping,19327.77
TXN01815,AP0588,2025-02-18,Amazon,Travel,26115.58
TXN01816,AP0445,2023-12-02,Ola,Dining,9113.34
TXN01817,AP0369,2025-02-12,IRCTC,Dining,10259.65
TXN01818,AP0891,2025-02-20,MakeMyTrip,Travel,45318.26
TXN01819,AP0633,2024-06-05,Ola,Travel,6275.58
TXN01820,AP0975,2023-05-10,Ola,Shopping,30519.72
TXN01821,AP0929,2024-06-07,Flipkart,Travel,21645.22
TXN01822,AP0995,2023-12-28,Flipkart,Shopping,32726.63
TXN01823,AP0486,2023-11-16,Big Bazaar,Entertainment,34939.24
TXN01824,AP0665,2023-11-15,Zomato,Shopping,24079.53
TXN01825,AP0628,2024-05-15,Ola,Utilities,4363.45
TXN01826,AP0153,2024-01-10,Swiggy,Utilities,425.02
TXN01827,AP0012,2023-07-10,Amazon,Entertainment,12897.99
TXN01828,AP0742,2023-01-07,MakeMyTrip,Travel,1528.58
TXN01829,AP0800,2023-04-02,MakeMyTrip,Groceries,9059.03
TXN01830,AP0176,2023-04-10,Uber,Dining,2243.11
TXN01831,AP0550,2023-04-11,MakeMyTrip,Travel,47833.32
TXN01832,AP0531,2023-12-21,Ola,Travel,29861.11
TXN01833,AP0944,2023-11-15,Ola,Travel,5368.99
TXN01834,AP0939,2023-07-21,Swiggy,Entertainment,23002.06
TXN01835,AP0408,2024-02-15,Uber,Entertainment,14294.02
TXN01836,AP0098,2023-05-14,Swiggy,Entertainment,4251.16
TXN01837,AP0151,2024-02-16,Flipkart,Shopping,28848.72
TXN01838,AP0159,2024-12-31,Amazon,Shopping,12505.83
TXN01839,AP0507,2024-03-25,Flipkart,Entertainment,41683.2
TXN01840,AP0942,2023-07-20,Zomato,Travel,47995.74
TXN01841,AP0446,2023-11-22,Zomato,Utilities,43747.01
TXN01842,AP0313,2025-01-27,Ola,Entertainment,8688.1
TXN01843,AP0233,2023-05-21,MakeMyTrip,Groceries,32227.53
TXN01844,AP0477,2024-07-26,Flipkart,Dining,23418.44
TXN01845,AP0645,2024-06-02,Flipkart,Dining,21524.33
TXN01846,AP0472,2023-08-02,Myntra,Entertainment,40036.33
TXN01847,AP0679,2024-07-28,Amazon,Shopping,41493.76
TXN01848,AP0518,2024-11-02,Big Bazaar,Utilities,25770.53
TXN01849,AP0562,2024-12-14,MakeMyTrip,Utilities,2512.86
TXN01850,AP0528,2023-07-06,MakeMyTrip,Shopping,9568.28
TXN01851,AP0326,2023-04-11,Myntra,Shopping,11352.53
TXN01852,AP0964,2024-08-21,Big Bazaar,Travel,24123.6
TXN01853,AP0690,2025-02-03,Uber,Utilities,41046.33
TXN01854,AP0297,2024-11-27,Ola,Utilities,13953.35
TXN01855,AP0388,2023-10-10,Swiggy,Travel,43516.72
TXN01856,AP0067,2023-12-20,IRCTC,Travel,34319.34
TXN01857,AP0558,2024-08-21,Uber,Utilities,36365.46
TXN01858,AP0536,2024-12-21,Uber,Travel,36005.37
TXN01859,AP0970,2025-01-22,IRCTC,Groceries,15026.85
TXN01860,AP0106,2023-12-02,Zomato,Shopping,15871.4
TXN01861,AP0560,2024-06-26,Swiggy,Entertainment,47138.78
TXN01862,AP0582,2023-02-20,Big Bazaar,Travel,38228.12
TXN01863,AP0646,2024-02-29,IRCTC,Entertainment,15027.07
TXN01864,AP0954,2023-12-01,Swiggy,Entertainment,4180.23
TXN01865,AP0323,2023-02-03,Big Bazaar,Travel,44513.37
TXN01866,AP0015,2024-05-14,Flipkart,Entertainment,31366.85
TXN01867,AP0693,2023-09-04,Uber,Utilities,837.58
TXN01868,AP0086,2023-08-03,Myntra,Travel,6527.12
TXN01869,AP0514,2023-05-06,MakeMyTrip,Entertainment,47920.61
TXN01870,AP0923,2025-03-10,MakeMyTrip,Entertainment,40483.71
TXN01871,AP0686,2025-03-04,Uber,Dining,7858.56
TXN01872,AP0866,2024-01-14,Flipkart,Groceries,25397.24
TXN01873,AP0973,2023-11-06,Myntra,Shopping,34007.57
TXN01874,AP0011,2024-12-09,Big Bazaar,Utilities,33314.89
TXN01875,AP0398,2023-12-04,Amazon,Groceries,36020.29
TXN01876,AP0839,2025-03-30,Swiggy,Travel,16255.41
TXN01877,AP0315,2024-09-12,Ola,Entertainment,19629.14
TXN01878,AP0313,2023-12-13,Amazon,Dining,17199.68
TXN01879,AP0424,2024-03-14,Zomato,Shopping,47462.39
TXN01880,AP0588,2025-03-03,Ola,Dining,20456.46
TXN01881,AP0997,2025-01-29,Amazon,Utilities,20430.55
TXN01882,AP0773,2023-03-31,IRCTC,Shopping,31714.36
TXN01883,AP0205,2023-09-09,Myntra,Groceries,44120.12
TXN01884,AP0814,2023-11-18,Big Bazaar,Groceries,13568.69
TXN01885,AP0586,2023-10-27,Flipkart,Shopping,38814.61
TXN01886,AP0432,2023-02-27,Myntra,Travel,2209.5
TXN01887,AP0011,2024-08-09,Myntra,Travel,43904.03
TXN01888,AP0065,2023-01-22,Amazon,Dining,41514.75
TXN01889,AP0567,2024-06-16,MakeMyTrip,Entertainment,44536.31
TXN01890,AP0356,2023-02-28,Uber,Shopping,46660.89
TXN01891,AP0792,2023-04-10,Zomato,Utilities,46363.97
TXN01892,AP0900,2023-03-31,Big Bazaar,Groceries,45802.72
TXN01893,AP0922,2024-08-29,Swiggy,Shopping,27911.5
TXN01894,AP0413,2023-02-12,Amazon,Utilities,43246.65
TXN01895,AP0883,2024-07-12,MakeMyTrip,Shopping,8616.28
TXN01896,AP0900,2023-02-12,Big Bazaar,Entertainment,19032.84
TXN01897,AP0387,2024-06-20,Swiggy,Travel,11357.82
TXN01898,AP0208,2023-05-02,Flipkart,Entertainment,45707.58
TXN01899,AP0885,2024-01-05,Flipkart,Entertainment,24450.3
TXN01900,AP0599,2024-11-08,IRCTC,Groceries,15499.42
TXN01901,AP0018,2023-08-15,Ola,Groceries,33270.84
TXN01902,AP0609,2023-08-16,Uber,Shopping,31390.53
TXN01903,AP0929,2024-05-04,Ola,Utilities,11999.54
TXN01904,AP0035,2024-02-01,Myntra,Groceries,41943.8
TXN01905,AP0579,2023-08-29,Ola,Entertainment,2487.06
TXN01906,AP0128,2023-11-14,Uber,Utilities,49751.2
TXN01907,AP0311,2023-01-23,IRCTC,Utilities,40740.82
TXN01908,AP0876,2023-09-14,MakeMyTrip,Groceries,39511.45
TXN01909,AP0199,2024-10-06,Amazon,Groceries,33659.97
TXN01910,AP0074,2024-06-11,Swiggy,Dining,30373.47
TXN01911,AP0650,2024-02-28,Zomato,Utilities,2078.6
TXN01912,AP0665,2024-05-07,Myntra,Shopping,26889.66
TXN01913,AP0914,2023-10-15,MakeMyTrip,Groceries,29719.46
TXN01914,AP0032,2024-05-16,Zomato,Dining,30899.76
TXN01915,AP0128,2024-05-20,MakeMyTrip,Groceries,17026.29
TXN01916,AP0017,2025-03-12,Zomato,Utilities,29756.14
TXN01917,AP0966,2024-01-03,IRCTC,Entertainment,19188.63
TXN01918,AP0181,2025-02-15,Swiggy,Groceries,31865.56
TXN01919,AP0453,2023-08-26,Big Bazaar,Shopping,5515.81
TXN01920,AP0929,2023-11-11,Swiggy,Utilities,13078.33
TXN01921,AP0859,2023-05-04,MakeMyTrip,Travel,16063.32
TXN01922,AP0680,2025-03-17,Swiggy,Utilities,5710.85
TXN01923,AP0454,2023-03-18,Zomato,Entertainment,14559.24
TXN01924,AP0232,2023-05-14,Zomato,Travel,49006.64
TXN01925,AP0782,2023-07-15,MakeMyTrip,Dining,7241.65
TXN01926,AP0442,2025-03-15,Zomato,Entertainment,12067.44
TXN01927,AP0654,2024-07-21,Myntra,Utilities,43039.96
TXN01928,AP0507,2023-02-13,Amazon,Travel,41639.64
TXN01929,AP0244,2024-02-05,Flipkart,Travel,9026.98
TXN01930,AP0295,2023-01-27,Zomato,Utilities,15851.57
TXN01931,AP0528,2024-02-08,MakeMyTrip,Dining,30895.85
TXN01932,AP0864,2023-09-06,Flipkart,Shopping,35524.86
TXN01933,AP0092,2024-03-22,MakeMyTrip,Shopping,31022.65
TXN01934,AP0847,2025-01-30,Myntra,Entertainment,33237.39
TXN01935,AP0693,2024-01-01,Amazon,Entertainment,25428.89
TXN01936,AP0511,2023-12-09,Swiggy,Utilities,13866.41
TXN01937,AP0534,2023-10-13,MakeMyTrip,Entertainment,19712.22
TXN01938,AP0709,2024-07-02,MakeMyTrip,Groceries,15630.96
TXN01939,AP0288,2024-11-01,Swiggy,Dining,22623.59
TXN01940,AP0271,2023-01-14,Amazon,Groceries,10256.07
TXN01941,AP0754,2024-03-17,Swiggy,Entertainment,42083.53
TXN01942,AP0648,2024-03-25,Zomato,Travel,8142.21
TXN01943,AP0167,2023-03-25,Flipkart,Groceries,38764.26
TXN01944,AP0594,2024-04-10,Swiggy,Utilities,30853.19
TXN01945,AP0555,2024-08-29,Myntra,Entertainment,8785.34
TXN01946,AP0844,2024-11-06,Myntra,Entertainment,31807.62
TXN01947,AP0604,2023-07-28,Myntra,Entertainment,11373.11
TXN01948,AP0208,2024-02-02,Ola,Dining,31813.66
TXN01949,AP0537,2023-12-01,Zomato,Groceries,10051.36
TXN01950,AP0084,2025-01-15,Swiggy,Travel,26254.98
TXN01951,AP0854,2023-01-30,Zomato,Entertainment,18460.89
TXN01952,AP0319,2024-04-23,Flipkart,Shopping,34136.67
TXN01953,AP0777,2024-09-03,Myntra,Travel,2511.62
TXN01954,AP0101,2023-12-16,Uber,Dining,36007.8
TXN01955,AP0721,2025-03-16,Amazon,Dining,28038.17
TXN01956,AP0442,2024-09-11,Swiggy,Groceries,4948.88
TXN01957,AP0076,2024-10-08,Uber,Travel,38673.96
TXN01958,AP0756,2023-11-07,IRCTC,Utilities,25891.94
TXN01959,AP0405,2024-01-01,Ola,Groceries,46690.19
TXN01960,AP0429,2024-02-13,Big Bazaar,Entertainment,16861.2
TXN01961,AP0106,2024-04-21,Amazon,Groceries,14949.97
TXN01962,AP0690,2023-09-07,MakeMyTrip,Utilities,37043.72
TXN01963,AP0388,2025-03-28,IRCTC,Groceries,39890.68
TXN01964,AP0270,2024-06-18,Amazon,Travel,16751.23
TXN01965,AP0046,2025-02-16,Amazon,Dining,10619.61
TXN01966,AP0830,2024-07-27,Big Bazaar,Entertainment,24480.08
TXN01967,AP0931,2023-09-05,Ola,Travel,26758.58
TXN01968,AP0317,2024-04-16,Swiggy,Dining,2779.67
TXN01969,AP0664,2024-11-13,MakeMyTrip,Entertainment,17655.3
TXN01970,AP0525,2023-01-06,Uber,Utilities,1138.51
TXN01971,AP0380,2023-03-10,IRCTC,Dining,42027.58
TXN01972,AP0271,2023-08-21,IRCTC,Entertainment,15749.34
TXN01973,AP0268,2025-01-24,Swiggy,Utilities,5904.48
TXN01974,AP0203,2024-01-18,Flipkart,Travel,11195.72
TXN01975,AP0271,2024-11-30,IRCTC,Utilities,44963.46
TXN01976,AP0412,2023-09-16,Amazon,Travel,20947.3
TXN01977,AP0935,2024-05-24,Swiggy,Dining,16559.31
TXN01978,AP0708,2023-06-04,Amazon,Travel,38380.84
TXN01979,AP0948,2023-01-23,Ola,Travel,26773.93
TXN01980,AP0720,2023-06-07,Swiggy,Dining,17563.43
TXN01981,AP0560,2023-08-22,Zomato,Shopping,12312.27
TXN01982,AP0898,2024-07-29,Zomato,Shopping,42109.37
TXN01983,AP0950,2024-03-17,Myntra,Utilities,9489.09
TXN01984,AP0748,2023-02-05,IRCTC,Shopping,19067.59
TXN01985,AP0622,2023-04-21,Ola,Utilities,47469.64
TXN01986,AP0392,2024-02-26,Zomato,Entertainment,2812.32
TXN01987,AP0809,2024-10-25,MakeMyTrip,Dining,12215.6
TXN01988,AP0847,2024-03-19,Uber,Utilities,34817.46
TXN01989,AP0633,2024-03-05,Amazon,Travel,35910.75
TXN01990,AP0014,2024-04-20,Amazon,Utilities,47131.03
TXN01991,AP0001,2024-07-16,IRCTC,Travel,31228.26
TXN01992,AP0024,2023-01-27,Zomato,Dining,26827.17
TXN01993,AP0974,2023-12-17,Big Bazaar,Travel,20277.2
TXN01994,AP0784,2023-10-02,Swiggy,Entertainment,9020.7
TXN01995,AP0284,2024-04-05,Flipkart,Utilities,27732.78
TXN01996,AP0048,2023-07-05,Big Bazaar,Shopping,20895.31
TXN01997,AP0675,2025-02-27,Uber,Dining,9295.6
TXN01998,AP0279,2024-07-07,Big Bazaar,Travel,49169.79
TXN01999,AP0041,2024-09-09,Zomato,Travel,32690.51
TXN02000,AP0938,2023-01-16,Flipkart,Entertainment,29847.16
TXN02001,AP0435,2023-07-16,Amazon,Travel,4892.64
TXN02002,AP0695,2023-05-26,Uber,Dining,15368.7
TXN02003,AP0073,2023-01-15,IRCTC,Entertainment,29630.62
TXN02004,AP0611,2023-02-09,MakeMyTrip,Entertainment,30976.97
TXN02005,AP0735,2023-10-02,Uber,Groceries,39740.34
TXN02006,AP0141,2023-07-05,MakeMyTrip,Entertainment,48215.21
TXN02007,AP0863,2025-01-14,Ola,Entertainment,47725.47
TXN02008,AP0672,2024-10-18,MakeMyTrip,Entertainment,21560.43
TXN02009,AP0322,2025-03-20,Uber,Shopping,6599.33
TXN02010,AP0811,2024-08-11,Swiggy,Dining,20445.36
TXN02011,AP0595,2024-10-29,Swiggy,Entertainment,17282.19
TXN02012,AP0237,2023-11-16,Zomato,Entertainment,4890.23
TXN02013,AP0282,2024-02-08,Swiggy,Shopping,22937.76
TXN02014,AP0896,2023-09-01,Myntra,Travel,9133.45
TXN02015,AP0478,2023-09-19,Myntra,Utilities,49158.24
TXN02016,AP0260,2024-11-15,Zomato,Travel,10244.49
TXN02017,AP0103,2024-06-25,Amazon,Groceries,38958.82
TXN02018,AP0903,2024-08-01,Uber,Entertainment,14195.38
TXN02019,AP0297,2024-05-06,IRCTC,Entertainment,49685.43
TXN02020,AP0775,2023-12-26,Swiggy,Groceries,23878.13
TXN02021,AP0827,2023-12-28,Amazon,Entertainment,49339.77
TXN02022,AP0579,2025-01-31,Uber,Utilities,44287.99
TXN02023,AP0583,2024-08-14,Flipkart,Utilities,33348.77
TXN02024,AP0138,2025-03-15,MakeMyTrip,Groceries,27488.83
TXN02025,AP0815,2023-01-24,Big Bazaar,Groceries,19913.72
TXN02026,AP0054,2024-05-02,Zomato,Travel,40196.63
TXN02027,AP0995,2024-03-06,MakeMyTrip,Dining,29542.62
TXN02028,AP0714,2023-02-02,Myntra,Dining,6158.57
TXN02029,AP0843,2023-04-15,Swiggy,Utilities,18848.91
TXN02030,AP0555,2024-02-04,Amazon,Entertainment,31737.52
TXN02031,AP0996,2024-11-06,Zomato,Travel,31217.8
TXN02032,AP0185,2023-04-28,Swiggy,Shopping,5624.32
TXN02033,AP0257,2024-02-25,IRCTC,Utilities,872.35
TXN02034,AP0250,2023-08-01,Myntra,Utilities,37825.39
TXN02035,AP0643,2023-10-17,Amazon,Utilities,41912.26
TXN02036,AP0145,2024-06-23,Big Bazaar,Utilities,18125.14
TXN02037,AP0104,2024-12-26,Myntra,Dining,40126.16
TXN02038,AP0199,2023-03-22,Flipkart,Utilities,7993.97
